#LIBRARY    ENDF/B-VIII.1
#REACTION   FE-54(N,P)MN-54,SIG
#NUCLEUS    Fe-54
#MF         3
#MT         103
#EN-MIN     700000
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 2.16096E+06 0.0280551    Lin-Lin
 2.16108E+06 0.0280656    Lin-Lin
 2.1619E+06  0.0281379    Lin-Lin
 2.162E+06   0.0281461    Lin-Lin
 2.16299E+06 0.0282332    Lin-Lin
 2.1638E+06  0.0283048    Lin-Lin
 2.16382E+06 0.0283066    Lin-Lin
 2.17369E+06 0.029176     Lin-Lin
 2.17379E+06 0.0291848    Lin-Lin
 2.18878E+06 0.0305057    Lin-Lin
 2.19158E+06 0.030753     Lin-Lin
 2.19439E+06 0.0310003    Lin-Lin
 2.2E+06     0.0314947    Lin-Lin
 2.20832E+06 0.0323565    Lin-Lin
 2.21462E+06 0.0330084    Lin-Lin
 2.223E+06   0.0338764    Lin-Lin
 2.223E+06   0.0338765    Lin-Lin
 2.22616E+06 0.0342039    Lin-Lin
 2.22932E+06 0.0345314    Lin-Lin
 2.23564E+06 0.0351862    Lin-Lin
 2.23859E+06 0.0354916    Lin-Lin
 2.24056E+06 0.0356959    Lin-Lin
 2.24153E+06 0.0357968    Lin-Lin
 2.24742E+06 0.0364074    Lin-Lin
 2.24924E+06 0.0365949    Lin-Lin
 2.25104E+06 0.0367824    Lin-Lin
 2.25168E+06 0.036848     Lin-Lin
 2.25467E+06 0.0371574    Lin-Lin
 2.25749E+06 0.03745      Lin-Lin
 2.25904E+06 0.0376108    Lin-Lin
 2.26039E+06 0.0377501    Lin-Lin
 2.26191E+06 0.0379072    Lin-Lin
 2.26545E+06 0.0382743    Lin-Lin
 2.26684E+06 0.0384185    Lin-Lin
 2.26789E+06 0.0385267    Lin-Lin
 2.27639E+06 0.039407     Lin-Lin
 2.27934E+06 0.0397132    Lin-Lin
 2.28229E+06 0.0400192    Lin-Lin
 2.28641E+06 0.0404461    Lin-Lin
 2.28681E+06 0.0404879    Lin-Lin
 2.28708E+06 0.0405154    Lin-Lin
 2.28819E+06 0.0406314    Lin-Lin
 2.29307E+06 0.0411375    Lin-Lin
 2.3E+06     0.0418557    Lin-Lin
 2.31156E+06 0.0431604    Lin-Lin
 2.31197E+06 0.0432065    Lin-Lin
 2.31285E+06 0.0433064    Lin-Lin
 2.31458E+06 0.0435013    Lin-Lin
 2.31566E+06 0.0436236    Lin-Lin
 2.31719E+06 0.043796     Lin-Lin
 2.31887E+06 0.0439865    Lin-Lin
 2.31951E+06 0.0440583    Lin-Lin
 2.3224E+06  0.0443856    Lin-Lin
 2.32462E+06 0.0446358    Lin-Lin
 2.32672E+06 0.0448731    Lin-Lin
 2.3287E+06  0.045097     Lin-Lin
 2.32903E+06 0.0451344    Lin-Lin
 2.33011E+06 0.045256     Lin-Lin
 2.33043E+06 0.0452924    Lin-Lin
 2.33069E+06 0.0453223    Lin-Lin
 2.33117E+06 0.0453767    Lin-Lin
 2.3318E+06  0.0454472    Lin-Lin
 2.33181E+06 0.0454481    Lin-Lin
 2.33188E+06 0.0454561    Lin-Lin
 2.33189E+06 0.0454572    Lin-Lin
 2.33284E+06 0.0455648    Lin-Lin
 2.33496E+06 0.045804     Lin-Lin
 2.33993E+06 0.0463667    Lin-Lin
 2.34145E+06 0.0465378    Lin-Lin
 2.34293E+06 0.0467056    Lin-Lin
 2.35371E+06 0.0479234    Lin-Lin
 2.37244E+06 0.0500395    Lin-Lin
 2.37247E+06 0.0500427    Lin-Lin
 2.374E+06   0.0502161    Lin-Lin
 2.37462E+06 0.0502856    Lin-Lin
 2.3748E+06  0.0503056    Lin-Lin
 2.37495E+06 0.0503236    Lin-Lin
 2.37527E+06 0.0503597    Lin-Lin
 2.37577E+06 0.050416     Lin-Lin
 2.37578E+06 0.0504168    Lin-Lin
 2.38488E+06 0.0514447    Lin-Lin
 2.3849E+06  0.0514474    Lin-Lin
 2.4E+06     0.0531532    Lin-Lin
 2.41485E+06 0.0548964    Lin-Lin
 2.4213E+06  0.0556526    Lin-Lin
 2.42131E+06 0.0556538    Lin-Lin
 2.42188E+06 0.0557211    Lin-Lin
 2.42191E+06 0.055725     Lin-Lin
 2.42192E+06 0.0557262    Lin-Lin
 2.42224E+06 0.0557637    Lin-Lin
 2.4223E+06  0.0557709    Lin-Lin
 2.42803E+06 0.0564425    Lin-Lin
 2.44752E+06 0.0587273    Lin-Lin
 2.46974E+06 0.0613331    Lin-Lin
 2.47171E+06 0.0615636    Lin-Lin
 2.47171E+06 0.0615642    Lin-Lin
 2.5E+06     0.0648803    Lin-Lin
 2.55E+06    0.0707413    Lin-Lin
