#LIBRARY    ENDF/B-VIII.1
#REACTION   CO-59(N,G)CO-60,SIG
#NUCLEUS    Co-59
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 2272.58     0.119063     Lin-Lin
 2272.67     0.127408     Lin-Lin
 2272.76     0.136823     Lin-Lin
 2272.82     0.143763     Lin-Lin
 2272.88     0.151287     Lin-Lin
 2272.96     0.162695     Lin-Lin
 2273.03     0.173063     Lin-Lin
 2273.1      0.184414     Lin-Lin
 2273.17     0.196833     Lin-Lin
 2273.24     0.210413     Lin-Lin
 2273.3      0.225248     Lin-Lin
 2273.37     0.241439     Lin-Lin
 2273.44     0.259093     Lin-Lin
 2273.51     0.278318     Lin-Lin
 2273.58     0.299226     Lin-Lin
 2273.65     0.321935     Lin-Lin
 2273.7      0.341942     Lin-Lin
 2273.77     0.367412     Lin-Lin
 2273.83     0.394891     Lin-Lin
 2273.9      0.424489     Lin-Lin
 2273.97     0.456314     Lin-Lin
 2274.03     0.490473     Lin-Lin
 2274.1      0.527071     Lin-Lin
 2274.17     0.566208     Lin-Lin
 2274.23     0.606911     Lin-Lin
 2274.33     0.671088     Lin-Lin
 2274.42     0.741009     Lin-Lin
 2274.51     0.816852     Lin-Lin
 2274.61     0.898742     Lin-Lin
 2274.7      0.98674      Lin-Lin
 2274.8      1.08084      Lin-Lin
 2274.89     1.18095      Lin-Lin
 2274.99     1.2869       Lin-Lin
 2275.11     1.43675      Lin-Lin
 2275.25     1.6078       Lin-Lin
 2275.41     1.82618      Lin-Lin
 2275.66     2.16683      Lin-Lin
 2275.98     2.62114      Lin-Lin
 2276.18     2.88905      Lin-Lin
 2276.32     3.06416      Lin-Lin
 2276.46     3.2114       Lin-Lin
 2276.59     3.34226      Lin-Lin
 2276.75     3.46107      Lin-Lin
 2276.85     3.52308      Lin-Lin
 2276.95     3.57032      Lin-Lin
