 #LIBRARY    ENDF/B-VIII.1
#REACTION   SC-45(N,G)SC-46,SIG
#NUCLEUS    Sc-45
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1062.54     1.13599      Lin-Lin
 1062.62     1.04992      Lin-Lin
 1062.7      0.970629     Lin-Lin
 1062.77     0.897776     Lin-Lin
 1062.85     0.830988     Lin-Lin
 1062.93     0.769879     Lin-Lin
 1063.01     0.714063     Lin-Lin
 1063.1      0.658521     Lin-Lin
 1063.17     0.618812     Lin-Lin
 1063.23     0.582182     Lin-Lin
 1063.3      0.548411     Lin-Lin
 1063.37     0.517283     Lin-Lin
 1063.44     0.488596     Lin-Lin
 1063.5      0.462155     Lin-Lin
 1063.57     0.43778      Lin-Lin
 1063.66     0.408371     Lin-Lin
 1063.75     0.383586     Lin-Lin
 1063.83     0.361117     Lin-Lin
 1063.91     0.340719     Lin-Lin
 1064        0.32217      Lin-Lin
 1064.08     0.305272     Lin-Lin
 1064.17     0.289847     Lin-Lin
 1064.28     0.271301     Lin-Lin
 1064.39     0.254766     Lin-Lin
 1064.5      0.239963     Lin-Lin
 1064.6      0.228151     Lin-Lin
 1064.7      0.217364     Lin-Lin
 1064.83     0.20437      Lin-Lin
 1064.96     0.192747     Lin-Lin
 1065.09     0.182296     Lin-Lin
 1065.22     0.172856     Lin-Lin
 1065.36     0.16429      Lin-Lin
 1065.49     0.156487     Lin-Lin
 1065.62     0.149104     Lin-Lin
 1065.77     0.142125     Lin-Lin
 1065.98     0.132745     Lin-Lin
 1066.19     0.124475     Lin-Lin
 1066.4      0.117138     Lin-Lin
 1066.61     0.110591     Lin-Lin
 1066.86     0.10373      Lin-Lin
 1067.13     0.0972261    Lin-Lin
 1067.4      0.0914903    Lin-Lin
 1067.67     0.0864027    Lin-Lin
 1067.94     0.0818668    Lin-Lin
 1068.21     0.0777234    Lin-Lin
 1068.5      0.0738598    Lin-Lin
 1068.78     0.0703916    Lin-Lin
 1069.07     0.0672658    Lin-Lin
 1069.45     0.0635549    Lin-Lin
 1069.84     0.0602015    Lin-Lin
 1070.24     0.0571662    Lin-Lin
 1070.65     0.0544819    Lin-Lin
 1071.05     0.0520957    Lin-Lin
 1071.45     0.0499646    Lin-Lin
 1071.85     0.0480529    Lin-Lin
 1072.46     0.0455337    Lin-Lin
 1072.86     0.0440519    Lin-Lin
 1073.46     0.0420871    Lin-Lin
 1074.06     0.0403726    Lin-Lin
 1074.66     0.038867     Lin-Lin
 1075.26     0.0375373    Lin-Lin
 1076.17     0.0358149    Lin-Lin
 1077.07     0.0343585    Lin-Lin
 1078.07     0.0329803    Lin-Lin
 1079.3      0.0315894    Lin-Lin
 1080.52     0.0304364    Lin-Lin
 1081.74     0.0294686    Lin-Lin
 1083.37     0.0284017    Lin-Lin
 1085.21     0.0274306    Lin-Lin
 1087.25     0.0265641    Lin-Lin
 1089.3      0.025865     Lin-Lin
 1092.37     0.0250324    Lin-Lin
 1095.36     0.02441      Lin-Lin
 1098.35     0.0239088    Lin-Lin
 1102.54     0.0233544    Lin-Lin
 1106.95     0.0228968    Lin-Lin
 1114.43     0.0223119    Lin-Lin
 1119.69     0.0219902    Lin-Lin
 1127.59     0.0215966    Lin-Lin
 1141.2      0.0210686    Lin-Lin
 1159.58     0.0205072    Lin-Lin
 1188.61     0.0198063    Lin-Lin
 1221.97     0.0191405    Lin-Lin
 1265.56     0.0183972    Lin-Lin
 1311        0.0177279    Lin-Lin
 1367.82     0.0170083    Lin-Lin
 1431.23     0.0163471    Lin-Lin
 1484.03     0.0158797    Lin-Lin
 1543.67     0.0154455    Lin-Lin
 1603.3      0.0151016    Lin-Lin
 1668.4      0.0148093    Lin-Lin
 1732.89     0.0146133    Lin-Lin
 1800.88     0.0145028    Lin-Lin
 1843.49     0.0144746    Lin-Lin
 1904.66     0.0145038    Lin-Lin
 1968.69     0.0146184    Lin-Lin
 2038.05     0.0148446    Lin-Lin
 2099.45     0.0151408    Lin-Lin
 2158.77     0.0155199    Lin-Lin
 2217.53     0.0160027    Lin-Lin
 2270.33     0.0165376    Lin-Lin
 2325.17     0.0172109    Lin-Lin
 2370.71     0.0178761    Lin-Lin
 2413.16     0.0186021    Lin-Lin
 2456.65     0.0194661    Lin-Lin
 2489.52     0.0202204    Lin-Lin
 2525.08     0.0211509    Lin-Lin
 2560.12     0.0222119    Lin-Lin
 2587.46     0.0231677    Lin-Lin
 2610.34     0.0240735    Lin-Lin
 2633.97     0.0251684    Lin-Lin
 2647.69     0.0259229    Lin-Lin
 2659.34     0.0266719    Lin-Lin
 2670.22     0.0275435    Lin-Lin
 2675.93     0.0281126    Lin-Lin
 2681.63     0.0288269    Lin-Lin
 2686.64     0.0296466    Lin-Lin
 2689.99     0.0303695    Lin-Lin
 2692.49     0.031059     Lin-Lin
 2695        0.0319446    Lin-Lin
 2697        0.0328671    Lin-Lin
 2698.5      0.0337459    Lin-Lin
 2700        0.0348602    Lin-Lin
 2701.01     0.0357875    Lin-Lin
 2702.01     0.036921     Lin-Lin
 2702.76     0.0379517    Lin-Lin
 2703.42     0.0390303    Lin-Lin
 2704.04     0.0402212    Lin-Lin
 2704.66     0.0416426    Lin-Lin
 2705.28     0.0433676    Lin-Lin
 2705.69     0.0447381    Lin-Lin
 2706.1      0.046337     Lin-Lin
 2706.45     0.0479394    Lin-Lin
 2706.75     0.0494823    Lin-Lin
 2707.04     0.0512593    Lin-Lin
 2707.34     0.0533314    Lin-Lin
 2707.63     0.0557821    Lin-Lin
 2707.86     0.0579367    Lin-Lin
 2708.08     0.0604331    Lin-Lin
 2708.3      0.0633541    Lin-Lin
 2708.45     0.0655884    Lin-Lin
 2708.59     0.0680958    Lin-Lin
 2708.73     0.0707503    Lin-Lin
 2708.86     0.0735401    Lin-Lin
