#LIBRARY    ENDF/B-VIII.1
#REACTION   AU-197(N,G)AU-198,SIG
#NUCLEUS    Au-197
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 354.981     63.5889      Lin-Lin
 355.003     69.9067      Lin-Lin
 355.024     75.9632      Lin-Lin
 355.044     82.3682      Lin-Lin
 355.074     92.601       Lin-Lin
 355.107     104.521      Lin-Lin
 355.14      117.136      Lin-Lin
 355.19      136.995      Lin-Lin
 355.272     170.696      Lin-Lin
 355.314     187.01       Lin-Lin
 355.345     197.992      Lin-Lin
 355.378     208.74       Lin-Lin
 355.411     218.038      Lin-Lin
 355.435     223.9        Lin-Lin
 355.46      228.701      Lin-Lin
 355.487     232.662      Lin-Lin
 355.516     235.266      Lin-Lin
 355.546     236.167      Lin-Lin
 355.574     235.326      Lin-Lin
 355.6       233.187      Lin-Lin
 355.627     229.467      Lin-Lin
 355.652     224.873      Lin-Lin
 355.676     219.203      Lin-Lin
 355.709     210.132      Lin-Lin
 355.742     199.574      Lin-Lin
 355.773     188.733      Lin-Lin
 355.815     172.555      Lin-Lin
 355.939     122.266      Lin-Lin
 355.98      106.315      Lin-Lin
 356.013     94.2973      Lin-Lin
 356.044     83.8582      Lin-Lin
 356.064     77.3187      Lin-Lin
 356.084     71.132       Lin-Lin
 356.106     64.9939      Lin-Lin
 356.129     58.9724      Lin-Lin
 356.151     53.4005      Lin-Lin
 356.168     49.5123      Lin-Lin
 356.185     45.8681      Lin-Lin
 356.204     42.1635      Lin-Lin
 356.223     38.7319      Lin-Lin
 356.241     35.5626      Lin-Lin
 356.26      32.6433      Lin-Lin
 356.278     29.9613      Lin-Lin
 356.297     27.5031      Lin-Lin
 356.315     25.2553      Lin-Lin
 356.334     23.2039      Lin-Lin
 356.349     21.6348      Lin-Lin
 356.365     20.1848      Lin-Lin
 356.38      18.8464      Lin-Lin
 356.396     17.6122      Lin-Lin
 356.411     16.4749      Lin-Lin
 356.427     15.4278      Lin-Lin
 356.442     14.4642      Lin-Lin
 356.458     13.5779      Lin-Lin
 356.473     12.7628      Lin-Lin
 356.489     12.0134      Lin-Lin
 356.505     11.2688      Lin-Lin
 356.525     10.4884      Lin-Lin
 356.544     9.78561      Lin-Lin
 356.564     9.1521       Lin-Lin
 356.583     8.58047      Lin-Lin
 356.602     8.06401      Lin-Lin
 356.622     7.59666      Lin-Lin
 356.641     7.17301      Lin-Lin
 356.66      6.7882       Lin-Lin
 356.68      6.43791      Lin-Lin
 356.699     6.11832      Lin-Lin
 356.72      5.80778      Lin-Lin
 356.741     5.51631      Lin-Lin
 356.762     5.25043      Lin-Lin
 356.791     4.93057      Lin-Lin
 356.819     4.6448       Lin-Lin
 356.848     4.3881       Lin-Lin
 356.876     4.15629      Lin-Lin
 356.904     3.94591      Lin-Lin
 356.933     3.7541       Lin-Lin
 356.964     3.56284      Lin-Lin
 356.995     3.38834      Lin-Lin
 357.026     3.22845      Lin-Lin
 357.072     3.01218      Lin-Lin
 357.119     2.81999      Lin-Lin
 357.165     2.64809      Lin-Lin
 357.216     2.47931      Lin-Lin
 357.27      2.32188      Lin-Lin
 357.323     2.18086      Lin-Lin
 357.376     2.05392      Lin-Lin
 357.43      1.93917      Lin-Lin
 357.485     1.83085      Lin-Lin
 357.545     1.725        Lin-Lin
 357.606     1.62936      Lin-Lin
 357.666     1.54262      Lin-Lin
 357.726     1.4637       Lin-Lin
 357.786     1.39166      Lin-Lin
 357.862     1.30935      Lin-Lin
 357.938     1.23542      Lin-Lin
 358.013     1.16878      Lin-Lin
 358.089     1.10848      Lin-Lin
 358.165     1.05376      Lin-Lin
 358.25      0.998078     Lin-Lin
 358.34      0.945169     Lin-Lin
 358.43      0.897501     Lin-Lin
 358.52      0.854416     Lin-Lin
 358.61      0.815357     Lin-Lin
 358.716     0.77392      Lin-Lin
 358.854     0.726347     Lin-Lin
 358.992     0.684828     Lin-Lin
 359.129     0.648427     Lin-Lin
 359.267     0.616389     Lin-Lin
 359.405     0.588099     Lin-Lin
 359.573     0.557867     Lin-Lin
 359.741     0.53173      Lin-Lin
 359.91      0.509075     Lin-Lin
 360.078     0.489402     Lin-Lin
 360.246     0.472305     Lin-Lin
 360.477     0.45245      Lin-Lin
 360.652     0.439819     Lin-Lin
 360.914     0.424198     Lin-Lin
 361.176     0.412026     Lin-Lin
 361.438     0.402829     Lin-Lin
 361.7       0.396244     Lin-Lin
 361.935     0.392348     Lin-Lin
 362.169     0.390194     Lin-Lin
 362.326     0.38968      Lin-Lin
 362.584     0.390374     Lin-Lin
 362.842     0.392943     Lin-Lin
 363.099     0.397379     Lin-Lin
 363.357     0.403714     Lin-Lin
 363.654     0.413458     Lin-Lin
 363.951     0.425972     Lin-Lin
 364.248     0.441497     Lin-Lin
 364.471     0.455347     Lin-Lin
 364.671     0.469639     Lin-Lin
 364.924     0.490372     Lin-Lin
 365.178     0.514531     Lin-Lin
 365.367     0.535216     Lin-Lin
 365.557     0.558404     Lin-Lin
 365.764     0.586927     Lin-Lin
 365.971     0.619337     Lin-Lin
 366.178     0.656266     Lin-Lin
 366.333     0.687392     Lin-Lin
 366.469     0.717345     Lin-Lin
 366.637     0.758436     Lin-Lin
 366.804     0.804644     Lin-Lin
 366.972     0.856811     Lin-Lin
 367.135     0.913975     Lin-Lin
 367.253     0.96019      Lin-Lin
 367.371     1.01098      Lin-Lin
 367.488     1.06695      Lin-Lin
 367.606     1.12883      Lin-Lin
 367.685     1.17378      Lin-Lin
 367.807     1.25003      Lin-Lin
 367.928     1.33547      Lin-Lin
 368.02      1.4065       Lin-Lin
 368.111     1.48435      Lin-Lin
 368.2       1.5672       Lin-Lin
 368.283     1.65237      Lin-Lin
 368.366     1.7457       Lin-Lin
 368.449     1.8483       Lin-Lin
 368.532     1.96146      Lin-Lin
 368.615     2.0867       Lin-Lin
 368.685     2.20414      Lin-Lin
 368.756     2.33298      Lin-Lin
 368.827     2.47476      Lin-Lin
 368.897     2.63133      Lin-Lin
 368.968     2.80488      Lin-Lin
 369.045     3.01623      Lin-Lin
 369.098     3.17869      Lin-Lin
 369.152     3.35599      Lin-Lin
 369.205     3.55006      Lin-Lin
 369.259     3.76321      Lin-Lin
 369.312     3.99815      Lin-Lin
 369.365     4.25817      Lin-Lin
 369.419     4.54722      Lin-Lin
 369.461     4.79905      Lin-Lin
 369.503     5.07486      Lin-Lin
 369.545     5.37812      Lin-Lin
 369.587     5.71303      Lin-Lin
 369.629     6.08473      Lin-Lin
 369.671     6.49192      Lin-Lin
 369.712     6.94399      Lin-Lin
 369.753     7.4536       Lin-Lin
 369.78      7.83095      Lin-Lin
 369.808     8.24323      Lin-Lin
 369.835     8.69541      Lin-Lin
 369.862     9.19337      Lin-Lin
 369.888     9.71558      Lin-Lin
 369.914     10.2925      Lin-Lin
 369.94      10.9322      Lin-Lin
 369.966     11.6444      Lin-Lin
 369.992     12.4402      Lin-Lin
 370.012     13.0997      Lin-Lin
 370.031     13.8198      Lin-Lin
 370.051     14.6073      Lin-Lin
 370.07      15.4699      Lin-Lin
 370.09      16.4104      Lin-Lin
 370.109     17.4428      Lin-Lin
 370.129     18.5772      Lin-Lin
 370.148     19.8246      Lin-Lin
 370.167     21.1971      Lin-Lin
 370.187     22.7077      Lin-Lin
 370.206     24.3704      Lin-Lin
 370.226     26.2003      Lin-Lin
 370.245     28.2134      Lin-Lin
 370.264     30.4267      Lin-Lin
 370.277     32.0223      Lin-Lin
 370.295     34.4294      Lin-Lin
 370.314     37.0528      Lin-Lin
 370.332     39.9083      Lin-Lin
 370.35      43.0122      Lin-Lin
 370.368     46.3808      Lin-Lin
 370.386     50.0305      Lin-Lin
 370.404     53.9775      Lin-Lin
 370.422     58.2372      Lin-Lin
 370.442     63.2678      Lin-Lin
 370.462     68.708       Lin-Lin
 370.482     74.5739      Lin-Lin
 370.501     80.8795      Lin-Lin
 370.521     87.6359      Lin-Lin
 370.538     93.7848      Lin-Lin
 370.559     101.754      Lin-Lin
 370.579     110.229      Lin-Lin
 370.6       119.202      Lin-Lin
 370.631     133.567      Lin-Lin
 370.662     148.952      Lin-Lin
 370.693     165.247      Lin-Lin
 370.735     188.122      Lin-Lin
 370.85      254.869      Lin-Lin
 370.896     279.806      Lin-Lin
 370.937     300.523      Lin-Lin
 370.968     314.348      Lin-Lin
 370.999     326.359      Lin-Lin
 371.031     336.567      Lin-Lin
 371.066     344.685      Lin-Lin
 371.093     348.961      Lin-Lin
 371.12      351.211      Lin-Lin
 371.136     351.569      Lin-Lin
 371.159     350.835      Lin-Lin
 371.188     347.811      Lin-Lin
 371.217     342.509      Lin-Lin
 371.248     334.432      Lin-Lin
 371.279     324.071      Lin-Lin
 371.31      311.671      Lin-Lin
 371.341     297.521      Lin-Lin
 371.382     276.477      Lin-Lin
 371.426     252.5        Lin-Lin
 371.543     184.652      Lin-Lin
 371.585     161.974      Lin-Lin
 371.616     145.865      Lin-Lin
 371.647     130.689      Lin-Lin
 371.678     116.55       Lin-Lin
 371.699     107.384      Lin-Lin
 371.722     98.4348      Lin-Lin
 371.744     90.0754      Lin-Lin
 371.767     82.303       Lin-Lin
 371.785     76.4872      Lin-Lin
 371.805     70.3543      Lin-Lin
 371.825     64.6716      Lin-Lin
 371.845     59.4225      Lin-Lin
 371.866     54.5878      Lin-Lin
 371.886     50.1471      Lin-Lin
 371.902     46.8105      Lin-Lin
 371.919     43.7079      Lin-Lin
 371.935     40.8272      Lin-Lin
 371.952     38.1559      Lin-Lin
 371.968     35.6818      Lin-Lin
 371.985     33.3929      Lin-Lin
 372.001     31.2773      Lin-Lin
 372.018     29.3234      Lin-Lin
 372.034     27.5201      Lin-Lin
 372.051     25.8567      Lin-Lin
 372.068     24.2366      Lin-Lin
 372.088     22.593       Lin-Lin
 372.107     21.0998      Lin-Lin
 372.126     19.743       Lin-Lin
 372.146     18.5099      Lin-Lin
 372.165     17.3884      Lin-Lin
 372.185     16.3678      Lin-Lin
 372.204     15.4379      Lin-Lin
 372.223     14.5898      Lin-Lin
 372.243     13.8152      Lin-Lin
 372.262     13.1066      Lin-Lin
 372.282     12.4468      Lin-Lin
 372.308     11.6454      Lin-Lin
 372.335     10.9298      Lin-Lin
 372.361     10.2884      Lin-Lin
 372.388     9.7112       Lin-Lin
 372.414     9.18975      Lin-Lin
 372.441     8.71677      Lin-Lin
 372.467     8.28612      Lin-Lin
 372.494     7.88557      Lin-Lin
 372.522     7.51239      Lin-Lin
 372.563     7.00911      Lin-Lin
 372.604     6.56344      Lin-Lin
 372.646     6.16615      Lin-Lin
 372.687     5.80991      Lin-Lin
 372.734     5.44526      Lin-Lin
 372.784     5.10028      Lin-Lin
 372.834     4.79263      Lin-Lin
 372.884     4.51695      Lin-Lin
 372.935     4.26888      Lin-Lin
 372.987     4.03325      Lin-Lin
 373.046     3.80013      Lin-Lin
 373.104     3.59161      Lin-Lin
 373.163     3.40456      Lin-Lin
 373.221     3.2364       Lin-Lin
 373.279     3.08498      Lin-Lin
 373.334     2.95622      Lin-Lin
 373.416     2.78516      Lin-Lin
 373.499     2.63758      Lin-Lin
 373.581     2.51081      Lin-Lin
 373.663     2.40284      Lin-Lin
 373.747     2.31065      Lin-Lin
 373.834     2.23304      Lin-Lin
 373.922     2.17356      Lin-Lin
 374.009     2.13265      Lin-Lin
 374.067     2.1164       Lin-Lin
 374.125     2.10991      Lin-Lin
 374.183     2.11444      Lin-Lin
 374.247     2.13443      Lin-Lin
 374.295     2.16213      Lin-Lin
 374.343     2.2034       Lin-Lin
 374.379     2.24535      Lin-Lin
 374.415     2.29889      Lin-Lin
 374.451     2.36661      Lin-Lin
 374.487     2.45183      Lin-Lin
 374.511     2.52041      Lin-Lin
 374.535     2.60014      Lin-Lin
 374.559     2.6928       Lin-Lin
 374.583     2.80044      Lin-Lin
 374.607     2.92544      Lin-Lin
 374.629     3.06192      Lin-Lin
 374.652     3.21892      Lin-Lin
 374.675     3.39935      Lin-Lin
 374.697     3.60649      Lin-Lin
 374.72      3.84396      Lin-Lin
 374.735     4.02107      Lin-Lin
 374.75      4.21469      Lin-Lin
 374.765     4.42618      Lin-Lin
 374.781     4.65693      Lin-Lin
 374.796     4.90842      Lin-Lin
 374.811     5.18221      Lin-Lin
 374.826     5.47988      Lin-Lin
 374.841     5.80308      Lin-Lin
 374.857     6.17465      Lin-Lin
 374.874     6.6018       Lin-Lin
 374.891     7.06754      Lin-Lin
 374.908     7.57431      Lin-Lin
 374.924     8.12453      Lin-Lin
 374.941     8.72058      Lin-Lin
 374.958     9.36476      Lin-Lin
 374.975     10.0593      Lin-Lin
 374.992     10.8061      Lin-Lin
 375.009     11.6072      Lin-Lin
 375.026     12.4642      Lin-Lin
 375.042     13.3784      Lin-Lin
 375.059     14.3508      Lin-Lin
 375.085     15.9201      Lin-Lin
 375.11      17.6223      Lin-Lin
 375.131     19.1412      Lin-Lin
 375.156     21.0805      Lin-Lin
 375.182     23.1403      Lin-Lin
 375.207     25.3106      Lin-Lin
 375.243     28.5552      Lin-Lin
 375.295     33.521       Lin-Lin
 375.376     41.3282      Lin-Lin
 375.417     45.031       Lin-Lin
 375.454     48.2119      Lin-Lin
 375.487     50.6445      Lin-Lin
 375.514     52.4162      Lin-Lin
 375.541     53.9203      Lin-Lin
 375.568     55.1282      Lin-Lin
 375.595     56.0164      Lin-Lin
 375.624     56.6035      Lin-Lin
 375.651     56.7711      Lin-Lin
 375.68      56.5677      Lin-Lin
 375.704     56.0874      Lin-Lin
 375.725     55.4295      Lin-Lin
 375.753     54.3148      Lin-Lin
 375.779     52.8957      Lin-Lin
 375.806     51.1993      Lin-Lin
 375.843     48.5258      Lin-Lin
 375.879     45.4925      Lin-Lin
 375.92      41.8149      Lin-Lin
 376.044     29.8334      Lin-Lin
 376.085     26.0602      Lin-Lin
 376.12      23.0017      Lin-Lin
 376.147     20.7969      Lin-Lin
 376.174     18.7292      Lin-Lin
 376.194     17.2736      Lin-Lin
 376.218     15.6815      Lin-Lin
 376.235     14.615       Lin-Lin
 376.252     13.6075      Lin-Lin
 376.269     12.6584      Lin-Lin
 376.285     11.7669      Lin-Lin
 376.302     10.9318      Lin-Lin
 376.319     10.1515      Lin-Lin
 376.336     9.42445      Lin-Lin
 376.353     8.74852      Lin-Lin
 376.37      8.12165      Lin-Lin
 376.387     7.5416       Lin-Lin
 376.403     7.00601      Lin-Lin
 376.42      6.51249      Lin-Lin
 376.437     6.05861      Lin-Lin
 376.454     5.64195      Lin-Lin
 376.471     5.2601       Lin-Lin
 376.488     4.90355      Lin-Lin
 376.505     4.5784       Lin-Lin
 376.523     4.28227      Lin-Lin
 376.54      4.01289      Lin-Lin
 376.557     3.76808      Lin-Lin
 376.574     3.54579      Lin-Lin
 376.592     3.34407      Lin-Lin
 376.609     3.1611       Lin-Lin
 376.626     2.99518      Lin-Lin
 376.643     2.84472      Lin-Lin
 376.663     2.69065      Lin-Lin
 376.687     2.52176      Lin-Lin
 376.711     2.37432      Lin-Lin
 376.736     2.24539      Lin-Lin
 376.76      2.13236      Lin-Lin
 376.784     2.03301      Lin-Lin
 376.808     1.94539      Lin-Lin
 376.833     1.86783      Lin-Lin
 376.865     1.77765      Lin-Lin
 376.898     1.70005      Lin-Lin
 376.927     1.63764      Lin-Lin
 376.968     1.5636       Lin-Lin
 377.01      1.50056      Lin-Lin
 377.051     1.44632      Lin-Lin
 377.105     1.38487      Lin-Lin
 377.16      1.33328      Lin-Lin
 377.215     1.28952      Lin-Lin
 377.27      1.25213      Lin-Lin
 377.352     1.20573      Lin-Lin
 377.43      1.17029      Lin-Lin
 377.508     1.14183      Lin-Lin
 377.587     1.11924      Lin-Lin
 377.665     1.10169      Lin-Lin
 377.782     1.08347      Lin-Lin
 377.9       1.07371      Lin-Lin
 377.978     1.07139      Lin-Lin
 378.075     1.07279      Lin-Lin
 378.171     1.07867      Lin-Lin
 378.316     1.09561      Lin-Lin
 378.461     1.1223       Lin-Lin
 378.557     1.14567      Lin-Lin
 378.654     1.17375      Lin-Lin
 378.75      1.20684      Lin-Lin
 378.873     1.25714      Lin-Lin
 378.966     1.30133      Lin-Lin
 379.059     1.3517       Lin-Lin
 379.151     1.40896      Lin-Lin
 379.244     1.47396      Lin-Lin
 379.346     1.55613      Lin-Lin
 379.423     1.62584      Lin-Lin
 379.5       1.70344      Lin-Lin
 379.577     1.78998      Lin-Lin
 379.653     1.8867       Lin-Lin
 379.72      1.98004      Lin-Lin
 379.787     2.08333      Lin-Lin
 379.853     2.19796      Lin-Lin
 379.92      2.32556      Lin-Lin
 379.987     2.46811      Lin-Lin
 380.045     2.60781      Lin-Lin
 380.1       2.75178      Lin-Lin
 380.155     2.91102      Lin-Lin
 380.209     3.08782      Lin-Lin
 380.264     3.28496      Lin-Lin
 380.316     3.4937       Lin-Lin
 380.362     3.70037      Lin-Lin
 380.408     3.92994      Lin-Lin
 380.454     4.1863       Lin-Lin
 380.5       4.47434      Lin-Lin
 380.546     4.80026      Lin-Lin
 380.581     5.07161      Lin-Lin
 380.615     5.37239      Lin-Lin
 380.649     5.70769      Lin-Lin
 380.683     6.08378      Lin-Lin
 380.709     6.39723      Lin-Lin
 380.735     6.74188      Lin-Lin
 380.76      7.12238      Lin-Lin
 380.786     7.54415      Lin-Lin
 380.812     8.01358      Lin-Lin
 380.832     8.42314      Lin-Lin
 380.856     8.94522      Lin-Lin
 380.879     9.52641      Lin-Lin
 380.903     10.1752      Lin-Lin
 380.926     10.9014      Lin-Lin
 380.944     11.5034      Lin-Lin
 380.961     12.1602      Lin-Lin
 380.979     12.8776      Lin-Lin
 380.996     13.6616      Lin-Lin
 381.014     14.5131      Lin-Lin
 381.031     15.4311      Lin-Lin
 381.048     16.4339      Lin-Lin
 381.066     17.5293      Lin-Lin
 381.083     18.7257      Lin-Lin
 381.1       20.0321      Lin-Lin
 381.118     21.4577      Lin-Lin
 381.135     23.0126      Lin-Lin
 381.152     24.7072      Lin-Lin
 381.169     26.5521      Lin-Lin
 381.187     28.5585      Lin-Lin
 381.202     30.5118      Lin-Lin
 381.222     33.1838      Lin-Lin
 381.241     36.1083      Lin-Lin
 381.261     39.3024      Lin-Lin
 381.28      42.7828      Lin-Lin
 381.3       46.5656      Lin-Lin
 381.319     50.6661      Lin-Lin
 381.339     55.0985      Lin-Lin
 381.361     60.4018      Lin-Lin
 381.378     65.0856      Lin-Lin
 381.402     71.7985      Lin-Lin
 381.42      77.1892      Lin-Lin
 381.444     84.854       Lin-Lin
 381.463     91.5878      Lin-Lin
 381.493     102.365      Lin-Lin
 381.522     113.917      Lin-Lin
 381.549     125.438      Lin-Lin
 381.586     141.645      Lin-Lin
 381.642     167.263      Lin-Lin
 381.724     206.414      Lin-Lin
 381.767     225.468      Lin-Lin
 381.809     242.973      Lin-Lin
 381.846     256.402      Lin-Lin
 381.874     265.109      Lin-Lin
 381.901     272.468      Lin-Lin
 381.929     278.339      Lin-Lin
 381.962     283.265      Lin-Lin
 381.986     285.31       Lin-Lin
 382.011     286.054      Lin-Lin
 382.042     284.948      Lin-Lin
 382.071     281.928      Lin-Lin
 382.102     276.8        Lin-Lin
 382.129     270.487      Lin-Lin
 382.157     262.726      Lin-Lin
 382.175     256.817      Lin-Lin
 382.212     243.458      Lin-Lin
 382.249     228.395      Lin-Lin
 382.296     207.434      Lin-Lin
 382.413     152.371      Lin-Lin
 382.45      135.669      Lin-Lin
 382.487     119.805      Lin-Lin
 382.514     108.586      Lin-Lin
 382.544     97.2159      Lin-Lin
 382.567     89.075       Lin-Lin
 382.59      81.4288      Lin-Lin
 382.612     74.2845      Lin-Lin
 382.636     67.2879      Lin-Lin
 382.655     62.1549      Lin-Lin
 382.674     57.3596      Lin-Lin
 382.693     52.8932      Lin-Lin
 382.712     48.7452      Lin-Lin
 382.725     46.1507      Lin-Lin
 382.746     42.1884      Lin-Lin
 382.761     39.438       Lin-Lin
 382.777     36.8682      Lin-Lin
 382.792     34.4707      Lin-Lin
 382.808     32.2372      Lin-Lin
 382.823     30.1591      Lin-Lin
 382.839     28.2279      Lin-Lin
 382.854     26.4351      Lin-Lin
 382.87      24.7726      Lin-Lin
 382.886     23.2322      Lin-Lin
 382.901     21.8061      Lin-Lin
 382.917     20.4867      Lin-Lin
 382.932     19.2667      Lin-Lin
 382.948     18.1391      Lin-Lin
 382.963     17.0972      Lin-Lin
 382.979     16.1346      Lin-Lin
 382.994     15.2455      Lin-Lin
 383.015     14.1645      Lin-Lin
 383.036     13.1915      Lin-Lin
 383.056     12.3153      Lin-Lin
 383.077     11.5146      Lin-Lin
 383.098     10.793       Lin-Lin
 383.119     10.1417      Lin-Lin
 383.14      9.55263      Lin-Lin
 383.161     9.01893      Lin-Lin
 383.182     8.53426      Lin-Lin
 383.203     8.09308      Lin-Lin
 383.224     7.69048      Lin-Lin
 383.253     7.20626      Lin-Lin
 383.281     6.77408      Lin-Lin
 383.312     6.34306      Lin-Lin
 383.343     5.95918      Lin-Lin
 383.375     5.6153       Lin-Lin
 383.406     5.30553      Lin-Lin
 383.437     5.02502      Lin-Lin
 383.469     4.7698       Lin-Lin
 383.5       4.53654      Lin-Lin
 383.531     4.3225       Lin-Lin
 383.566     4.10563      Lin-Lin
 383.6       3.90681      Lin-Lin
 383.652     3.63778      Lin-Lin
 383.704     3.39865      Lin-Lin
 383.756     3.18481      Lin-Lin
 383.808     2.99254      Lin-Lin
 383.866     2.79972      Lin-Lin
 383.924     2.62671      Lin-Lin
 383.982     2.47076      Lin-Lin
 384.04      2.3296       Lin-Lin
 384.098     2.20134      Lin-Lin
 384.162     2.07281      Lin-Lin
 384.229     1.95106      Lin-Lin
 384.296     1.8408       Lin-Lin
 384.363     1.74057      Lin-Lin
 384.43      1.64917      Lin-Lin
 384.503     1.55936      Lin-Lin
 384.585     1.4663       Lin-Lin
 384.668     1.38228      Lin-Lin
 384.751     1.30614      Lin-Lin
 384.833     1.23691      Lin-Lin
 384.916     1.17375      Lin-Lin
 385.008     1.11001      Lin-Lin
 385.099     1.05206      Lin-Lin
 385.161     1.01629      Lin-Lin
 385.283     0.950858     Lin-Lin
 385.405     0.892543     Lin-Lin
 385.517     0.844547     Lin-Lin
 385.629     0.801022     Lin-Lin
 385.703     0.774216     Lin-Lin
 385.852     0.725283     Lin-Lin
 386.001     0.681805     Lin-Lin
 386.146     0.644188     Lin-Lin
 386.29      0.610341     Lin-Lin
 386.434     0.579772     Lin-Lin
 386.579     0.55207      Lin-Lin
 386.771     0.518999     Lin-Lin
 386.94      0.493108     Lin-Lin
 387.109     0.469764     Lin-Lin
 387.334     0.442047     Lin-Lin
 387.559     0.417653     Lin-Lin
 387.747     0.399538     Lin-Lin
 387.97      0.380108     Lin-Lin
 388.194     0.362795     Lin-Lin
 388.418     0.347317     Lin-Lin
 388.717     0.329124     Lin-Lin
 388.978     0.315157     Lin-Lin
 389.315     0.299476     Lin-Lin
 389.651     0.286        Lin-Lin
 389.987     0.274405     Lin-Lin
 390.324     0.264442     Lin-Lin
 390.66      0.255915     Lin-Lin
 391.065     0.247328     Lin-Lin
 391.47      0.240377     Lin-Lin
 391.875     0.234892     Lin-Lin
 392.281     0.230784     Lin-Lin
 392.686     0.228019     Lin-Lin
 393.06      0.226663     Lin-Lin
 393.299     0.226413     Lin-Lin
 393.669     0.227023     Lin-Lin
 394.038     0.228936     Lin-Lin
 394.408     0.232316     Lin-Lin
 394.778     0.237391     Lin-Lin
 395.064     0.242691     Lin-Lin
 395.35      0.249407     Lin-Lin
 395.636     0.257811     Lin-Lin
 395.923     0.268271     Lin-Lin
 396.114     0.276617     Lin-Lin
 396.304     0.28627      Lin-Lin
 396.474     0.296119     Lin-Lin
 396.643     0.307376     Lin-Lin
 396.813     0.32029      Lin-Lin
 396.982     0.335166     Lin-Lin
 397.152     0.352391     Lin-Lin
 397.307     0.370654     Lin-Lin
 397.455     0.390748     Lin-Lin
 397.603     0.413988     Lin-Lin
 397.702     0.431564     Lin-Lin
 397.801     0.451099     Lin-Lin
 397.9       0.472904     Lin-Lin
 397.998     0.49736      Lin-Lin
 398.097     0.524899     Lin-Lin
 398.196     0.556139     Lin-Lin
 398.294     0.591831     Lin-Lin
 398.36      0.618567     Lin-Lin
 398.426     0.648067     Lin-Lin
 398.492     0.680775     Lin-Lin
 398.549     0.712023     Lin-Lin
 398.62      0.756194     Lin-Lin
 398.692     0.806689     Lin-Lin
 398.74      0.844618     Lin-Lin
 398.788     0.886663     Lin-Lin
 398.836     0.933625     Lin-Lin
 398.884     0.986559     Lin-Lin
 398.925     1.03853      Lin-Lin
 398.961     1.08801      Lin-Lin
 398.996     1.14337      Lin-Lin
 399.031     1.20585      Lin-Lin
 399.067     1.27702      Lin-Lin
 399.093     1.33727      Lin-Lin
 399.12      1.40452      Lin-Lin
 399.146     1.47999      Lin-Lin
 399.173     1.5651       Lin-Lin
 399.197     1.65438      Lin-Lin
 399.218     1.73908      Lin-Lin
 399.239     1.83308      Lin-Lin
 399.26      1.93764      Lin-Lin
 399.281     2.05413      Lin-Lin
 399.302     2.18411      Lin-Lin
 399.323     2.3293       Lin-Lin
 399.344     2.49159      Lin-Lin
 399.365     2.67306      Lin-Lin
 399.386     2.87597      Lin-Lin
 399.407     3.10279      Lin-Lin
 399.423     3.29064      Lin-Lin
 399.44      3.51887      Lin-Lin
 399.458     3.76888      Lin-Lin
 399.475     4.04247      Lin-Lin
 399.493     4.3415       Lin-Lin
 399.51      4.66789      Lin-Lin
 399.528     5.02361      Lin-Lin
 399.545     5.41066      Lin-Lin
 399.563     5.82251      Lin-Lin
 399.58      6.2591       Lin-Lin
 399.596     6.73001      Lin-Lin
 399.613     7.23693      Lin-Lin
 399.63      7.78149      Lin-Lin
 399.647     8.36518      Lin-Lin
 399.664     8.9894       Lin-Lin
 399.681     9.65538      Lin-Lin
 399.697     10.3642      Lin-Lin
 399.714     11.1166      Lin-Lin
 399.74      12.3283      Lin-Lin
 399.765     13.6402      Lin-Lin
 399.79      15.0516      Lin-Lin
 399.815     16.5597      Lin-Lin
 399.846     18.5238      Lin-Lin
 399.88      20.8058      Lin-Lin
 399.914     23.2119      Lin-Lin
 399.971     27.508       Lin-Lin
 400.052     33.6421      Lin-Lin
 400.092     36.5497      Lin-Lin
 400.133     39.2267      Lin-Lin
 400.17      41.4364      Lin-Lin
 400.197     42.8049      Lin-Lin
 400.222     43.866       Lin-Lin
 400.249     44.8386      Lin-Lin
 400.276     45.5796      Lin-Lin
 400.303     46.0786      Lin-Lin
 400.335     46.3501      Lin-Lin
 400.346     46.3617      Lin-Lin
 400.374     46.2062      Lin-Lin
 400.404     45.7636      Lin-Lin
 400.431     45.1285      Lin-Lin
 400.458     44.2915      Lin-Lin
 400.498     42.7102      Lin-Lin
 400.536     40.9245      Lin-Lin
 400.592     38.0313      Lin-Lin
 400.654     34.8135      Lin-Lin
 400.695     32.8287      Lin-Lin
 400.73      31.3647      Lin-Lin
 400.757     30.4278      Lin-Lin
 400.781     29.7837      Lin-Lin
 400.801     29.3754      Lin-Lin
 400.821     29.1034      Lin-Lin
 400.841     28.9773      Lin-Lin
 400.851     28.9716      Lin-Lin
 400.872     29.0911      Lin-Lin
 400.892     29.3783      Lin-Lin
 400.913     29.8403      Lin-Lin
 400.933     30.4812      Lin-Lin
 400.95      31.1651      Lin-Lin
 400.967     31.9799      Lin-Lin
 400.984     32.9254      Lin-Lin
 401.001     34.001       Lin-Lin
 401.021     35.392       Lin-Lin
 401.041     36.9475      Lin-Lin
 401.06      38.662       Lin-Lin
 401.09      41.5826      Lin-Lin
 401.122     44.9742      Lin-Lin
 401.16      49.5707      Lin-Lin
 401.207     55.5125      Lin-Lin
 401.307     68.9238      Lin-Lin
 401.349     74.3164      Lin-Lin
